chunk_id,doc_id,text,length
c_02696,Михнев,"предприятия, а МЭ защищает остальную внутреннюю сеть. Недостато к данной 
схемы заключается в том, что подключения к узлам открытого сегмента МЭ не 
контролирует.",162
c_02697,Михнев,"Страница55 
Более предпочтительным в данном случае является использование МЭ с 
тремя сетевыми интерфейсами. 
МЭ с тремя сетевыми интерфейсами конфигурируется таким образом,  
чтобы правила доступа во внутреннюю сеть были более строгими, чем в 
открытый сегмент. В то же время, и те, и другие соединения могут 
контролироваться МЭ. Открытый сегмент в этом случае иногда называется 
«демилитаризованной зоной» – DMZ. 
Еще более надежной  считается схема, в которой для защиты сети с DMZ 
задействуются два независимо конфигурируемых МЭ. В этом случае MЭ 2 
реализует более жесткий набор правил фильтрации по сравнению с МЭ 1. И даже 
успешная атака на первый МЭ не сделает внутреннюю сеть беззащитной. 
В последнее время стал широко использоваться вариант установки 
программного МЭ непосредственно на защищаемый компьютер. Иногда такой",835
c_02698,Михнев,"программного МЭ непосредственно на защищаемый компьютер. Иногда такой 
МЭ называют «персональным». Подобная схема позволяет защититься от угроз 
исходящих не только из внешней сети, но из в нутренней. Особенно актуально 
применение персональных МЭ при непосредственном подключении компьютера 
к потенциально опасной сети. Например, при подключении домашнего 
компьютера к Интернет.",381
c_02699,Михнев,"Страница56 
 
Глава 4. АНАЛИЗ И УПРАВЛЕНИЕ РИСКАМИ В 
СФЕРЕ ИНФОРМАЦИОННОЙ БЕЗОПАСНОСТИ 
 
 
 
4.1. Введение в проблему 
 
Целью данного раздела является изучение современных методик анализа и 
управления рисками, связанными с информационной безопасностью (ИБ). 
Риском в сфере ИБ  будем называть потенциальную возможность понести 
убытки из-за нарушения безопасности информационной системы (ИС). Зачастую 
понятие риска смешивают с понятием угрозы. Необходимо отметить, что от 
угрозы риск отличает наличие количественной оценки возможных потерь и 
(возможно) оценки вероятности наступления нежелательного события. 
Разберемся, зачем нужно исследовать риски в сфере ИБ, и что это может 
дать при разработке системы обеспечения ИБ для ИС. Для любого проекта, 
требующего финансовых затрат на его реализацию, весьма желательно уже на",832
c_02700,Михнев,"требующего финансовых затрат на его реализацию, весьма желательно уже на 
начальной стадии определить, что мы будем  считать признаком завершения 
работы и как будем оценивать результаты проекта. Для задач, связанных с 
обеспечением ИБ, это также весьма актуально. 
На практике наибольшее распространение получили два подхода к 
обоснованию проекта подсистемы обеспечения безопасности. 
Первый из них основан на проверке соответствия уровня защищенности ИС 
требованиям одного из стандартов в области информационной безопасности. 
Это может быть класс защищенности в соответствии с требованиями 
руководящих документов Гостехкомиссии РФ  (сейчас это ФСТЭК России), 
профиль защиты, разработанный в соответствии со стандартом ISO-15408, или 
какой–либо другой набор требований. Тогда критерий достижения цели в 
области безопасности – это выполнение заданного набора требований. Критерий",886
c_02701,Михнев,"области безопасности – это выполнение заданного набора требований. Критерий 
эффективности – минимальные суммарные затраты на выполнение 
поставленных функциональных требований. 
Основной недостаток данного подхода заключается в том, что в случае,",247
c_02702,Михнев,"Страница57 
когда требуемый уровень защищенности жестко не задан (например, через 
законодательные требования ), определить «наиболее эффективный» уровень 
защищенности ИС достаточно сложно. 
Второй подход к построению системы обеспечения ИБ связан с оценкой и 
управлением рисками. Изначально он произошел из принципа «разумной 
достаточности», примененного к сфере обе спечения ИБ. Этот принцип быть 
описан следующим набором утверждений: 
-  абсолютно непреодолимую систему защиты создать невозможно; 
-  необходимо соблюдать баланс между затратами на защиту и получаемым 
эффектом, в т. ч. и экономическим, заключающимся в снижении  потерь от 
нарушений безопасности; 
-  стоимость средств защиты не должна превышать стоимости защищаемой 
информации (или других ресурсов – аппаратных, программных); 
-  затраты нарушителя на несанкционированный доступ к информации",868
c_02703,Михнев,"-  затраты нарушителя на несанкционированный доступ к информации 
должны превышать тот эффект, ко торый он получит, осуществив подобный 
доступ. 
Но вернемся к рискам. В данном случае, рассматривая ИС в ее исходном 
состоянии, мы оцениваем размер ожидаемых потерь от инцидентов, связанных с 
информационной безопасностью (как правило, берется определенный пе риод 
времени, например, год). После этого делается оценка того, как предлагаемые 
средства и меры обеспечения безопасности влияют на снижение рисков, и 
сколько они стоят.  
По мере того, как затраты на защиту растут, размер ожидаемых потерь 
падает. К сожален ию, на практике точные зависимости между затратами и 
уровнем защищенности определить не представляется возможным, поэтому 
аналитический метод определения минимальных затрат в представленном виде 
неприменим.",830
c_02704,Михнев,"аналитический метод определения минимальных затрат в представленном виде 
неприменим. 
Для того чтобы перейти к рассмотрению вопросов оп исания риска, введем 
еще одно определение. Ресурсом или активом будем называть именованный 
элемент ИС, имеющий (материальную) ценность и подлежащий защите. 
Тогда риск может быть идентифицирован следующим набором параметров: 
-  угроза, с возможной реализацией которой связан данный риск; 
-  ресурс, в отношении которого может быть реализована угроза (ресурс 
может быть информационный, аппаратный, программный и т.д.); 
-  уязвимость, через которую может быть реализована данная угроза в 
отношении данного ресурса.",656
c_02705,Михнев,"Страница58 
Важно также определить то, как мы узнаем, что нежелательное событие 
произошло. Поэтому в процессе описания рисков, обычно также указывают 
события – «триггеры», являющиеся идентификаторами рисков, произошедших 
или ожидающихся в скором времени (например, увеличение время отклика web–
сервера может свидетельствовать о производимой на него одной из 
разновидностей атак на «отказ в обслуживании»). 
Исходя из сказанного выше, в процессе оценки риска надо оценить 
стоимость ущерба и частоту возникновения нежелательных событ ий и 
вероятность того, что подобное событие нанесет урон ресурсу. Размер ущерба от 
реализации угрозы в отношении ресурса зависит от стоимости ресурса, который 
подвергается риску, и степени разрушительности воздействия на ресурс, 
выражаемой в виде коэффицие нта разрушительности. Как правило, указанный",843
c_02706,Михнев,"выражаемой в виде коэффицие нта разрушительности. Как правило, указанный 
коэффициент лежит в диапазоне от 0 до 1. Таким образом, получаем оценку 
потери от разовой реализации угрозы, представимую в виде произведения: 
                                 Потери = (Стоим. Рес.) × (Коэфф. Разруш.)          (4.1) 
Далее необходимо оценить частоту возникновения рассматриваемого 
нежелательного события (за какой –то фиксированный период времени, 
например, за год) и вероятность успешной реализации угрозы. В результате, 
стоимость риска может быть вычислена по формуле: 
Стоим. Риска = (Частота) × (Вероятн.) × (Стоим. Рес.) × (Коэфф. Разруш)     (4.2) 
Примерно такая формула используется во многих методиках анализа 
рисков, некоторые из которых будут рассмотрены в дальнейшем. Ожидаемый 
ущерб сравнивается с затратами на меры и средства защит ы, после чего",857
c_02707,Михнев,"ущерб сравнивается с затратами на меры и средства защит ы, после чего 
принимается решение в отношении данного риска. Он может быть: 
-  принят; 
-  снижен (например, за счет внедрения средств и механизмов защиты, 
уменьшающих вероятность реализации угрозы или коэффициент 
разрушительности); 
-  устранен (за счет отказа от использования подверженного угрозе ресурса); 
-  перенесен (например, застрахован, в результате чего в случае реализации 
угрозы безопасности потери будет нести страховая компания, а не владелец ИС).",524
c_02708,Михнев,"Страница59 
4.2. Управление информационной безопасностью. 
Стандарты ISO/IEC 17799/27002 и 27001 
 
Международные стандарты ISO/IEC 17799 (новая версия вышла под 
номером 27002) и 27001 посвящены вопросам управления информационной 
безопасностью, и так как они взаимосвязаны, рассматривать их будем в одном 
разделе. 
В 1995 году Британ ским институтом стандартов (BSI) был опубликован 
стандарт BS 7799 Part 1 «Code of Practice for Information Security Management» 
(название обычно переводится как «Практические правила управления 
информационной безопасностью»). На его основе в 2000 году был принят уже 
международный стандарт ISO/IEC 17799:2000 «Information technology. Code of 
practice for information security management». Следующая дополненная версия 
была принята в 2005 году и обозначается ISO/IEC 17799:2005. А в 2007 -м году",837
c_02709,Михнев,"была принята в 2005 году и обозначается ISO/IEC 17799:2005. А в 2007 -м году 
данный стандарт бы л переиздан под номером ISO/IEC 27002. Как следует из 
названия, он описывает рекомендуемые меры в области управления 
информационной безопасностью и, в целом, не предназначался для проведения 
сертификации систем на его соответствие. 
В 2000 году была опублик ована вторая часть стандарта: BS 7799 Part 2 
«Information Security Management Systems – Specification with guidance for use» 
(Системы управления информационной безопасностью – спецификации с 
руководством по использованию). На его базе был разработан стандарт ISO/IEC 
27001:2005 «Information Technology. Security techniques. Information security 
management systems. Requirements», на соответствие которому может 
проводиться сертификация. 
В России на данный момент действуют стандарты ГОСТ Р ИСО/МЭК",862
c_02710,Михнев,"проводиться сертификация. 
В России на данный момент действуют стандарты ГОСТ Р ИСО/МЭК 
17799–2005 «Ин формационная технология. Практические правила управления 
информационной безопасностью» (аутентичный перевод ISO/IEC 17799:2000) и 
ГОСТ Р ИСО/МЭК 27001 –2006 «Информационная технология. Методы и 
средства обеспечения безопасности. Системы менеджмента информац ионной 
безопасности. Требования» (перевод ISO/IEC 27001:2005). Несмотря на 
некоторые внутренние расхождения, связанные с разными версиями и 
особенностями перевода, наличие стандартов позволяет привести систему 
управления информационной безопасностью в соот ветствие их требованиям и, 
при необходимости, сертифицировать.",689
c_02711,Михнев,"Страница60 
4.2.1. ГОСТ Р ИСО/МЭК 17799:2005 «Информационная технология. 
Практические правила управления информационной безопасностью» 
Рассмотрим теперь содержание стандарта ИСО/МЭК 17799. Указывается, 
что «информация, поддерживающие ее процессы, информационные системы и 
сетевая инфраструктура являются существенными активами организации. 
Конфиденциальность, целостность и доступность информации могут 
существенно способствовать обеспечению конкурентоспособности, 
ликвидности, доходности, соответствия законодательству и деловой репутации 
организации». Таким образом, можно говорить о том, что данный стандарт 
рассматривает вопросы информационной безопасности, в том числе, и с точки 
зрения экономического эффекта. 
Указываются три группы факторов, которые необходимо учитывать при 
формировании требований в области информационной безопасности:",856
c_02712,Михнев,"формировании требований в области информационной безопасности: 
-  оценка рисков организации. Посредством оценки рисков происходит 
выявление угроз активам организации, оценка уязвимости соответствующих  
активов и вероятности возникновения угроз, а также оценка возможных 
последствий; 
-  юридические, законодательные, регулирующие и договорные требования, 
которым должны удовлетворять организация, ее торговые партнеры, подрядчики 
и поставщики услуг; 
-  специфический набор принципов, целей и требований, разработанных 
организацией в отношении обработки информации.  
 
После того как определены требования, идет этап выбора и внедрения 
мероприятий по управлению информационной безопасностью, которые 
обеспечат снижение р исков до приемлемого уровня. Выбор мероприятий по 
управлению информационной безопасностью должен основываться на",844
c_02713,Михнев,"управлению информационной безопасностью должен основываться на 
соотношении стоимости их реализации, эффекта от снижения рисков и 
возможных убытков в случае нарушения безопасности. Также следует 
принимать во  внимание факторы, которые не могут быть представлены в 
денежном выражении, например, потерю репутации. Возможный перечень 
мероприятий приводится в стандарте, но отмечается, что он может быть 
дополнен или сформирован самостоятельно исходя из потребностей 
организации. 
Кратко перечислим разделы стандарта и предлагаемые в них мероприятия 
по защите информации. Первая их группа касается политики безопасности.",623
c_02714,Михнев,"Страница61 
Требуется, чтобы она была разработана, утверждена руководством организации, 
издана и доведена до сведени я всех сотрудников. Она должна определять 
порядок работы с информационными ресурсами организации, обязанности и 
ответственность сотрудников. Политика периодически пересматривается, чтобы 
соответствовать текущему состоянию системы и выявленным рискам. 
Следующий раздел затрагивает организационные вопросы, связанные с 
обеспечением информационной безопасности. Стандарт рекомендует создавать 
управляющие советы (с участием высшего руководства компании) для 
утверждения политики безопасности, назначе ния ответствен ных лиц, 
распределения обязанностей и координации внедрения мероприятий по 
управлению информационной безопасностью в организации. Также должен быть 
описан процесс получения разрешений на использование в организации средств",863
c_02715,Михнев,"описан процесс получения разрешений на использование в организации средств 
обработки информации (в т. ч. нового программного обеспечения и аппаратуры), 
чтобы это не привело к возникновению проблем с безопасностью. Требуется 
определить и порядок взаимодействия с другими организациями по вопросам 
информационной безопасности, проведения кон сультаций с «внешними» 
специалистами, независимой проверки (аудита) информационной безопасности. 
При предоставлении доступа к информационным системам специалистам 
сторонних организаций необходимо особое внимание уделить вопросам 
безопасности. Должна быть проведена оценка рисков,  связанных с разными 
типами доступа (физическим или логическим, т. е. удаленным) таких 
специалистов к различным ресурсам организации. Необходимость 
предоставления доступа должна быть обоснована, а в договоры со сторонними",852
c_02716,Михнев,"предоставления доступа должна быть обоснована, а в договоры со сторонними 
лицами и организациями должны быть  включены требования, касающиеся 
соблюдения политики безопасности. Аналогичным образом предлагается 
поступать и в случае привлечения сторонних организаций к обработке 
информации (аутсорсинга). 
Следующий раздел стандарта посвящен вопросам классификации и 
управления активами. Для обеспечения информационной безопасности 
организации необходимо, чтобы все основные информационные активы были 
учтены и закреплены за ответственными владельцами. Начать предлагается с 
проведения инвентаризации. В качестве примера прив одится следующая 
классификация активов: 
-  информационные (базы данных и файлы данных, системная документация 
и т.д.); 
-  программное обеспечение (прикладное программное обеспечение,",817
c_02717,Михнев,"Страница62 
системное программное обеспечение, инструментальные средства разработки и 
утилиты); 
-  физические активы (компьютерное оборудование, оборудование связи, 
носители информации, другое техническое оборудование, мебель, помещения); 
-  услуги (вычислительные услуги и услуги связи, основные коммунальные 
услуги). 
 
Далее предлагается классифици ровать информацию, чтобы определить ее 
приоритетность, необходимость и степень ее защиты. При этом можно оценить 
соответствующую информацию с учетом того, насколько она критична для 
организации, например, с точки зрения обеспечения ее целостности и 
доступности. После этого пред лагается разработать и внедрить процедуру 
маркировки при обработке информации. Для каждого уровня классификации 
следует определять процедуры маркировки, для того чтобы учесть следующие 
типы обработки информации: 
-  копирование; 
-  хранение;",885
c_02718,Михнев,"типы обработки информации: 
-  копирование; 
-  хранение; 
-  передачу по почте, факсом и электронной почтой; 
-  передачу голосом, включая мобильный телефон, голосовую почту, 
автоответчики; 
-  уничтожение. 
 
Стандартом определяется, чтобы обязанности по соблюдению требований 
безопасности распределялись на стадии подб ора персонала, включались в 
трудовые договоры, и проводился их мониторинг в течение всего периода 
работы сотрудника. В частности, при приеме в постоянный штат рекомендуется 
проводить проверку подлинности представляемых претендентом документов, 
полноту и точность резюме, представляемые им рекомендации. Рекомендуется, 
чтобы сотрудники подписывали соглашение о конфиденциальности, 
уведомляющее о том, какая информация является конфиденциальной или 
секретной. Должна быть определена дисциплинарная ответственность",842
c_02719,Михнев,"секретной. Должна быть определена дисциплинарная ответственность 
сотрудников, нарушивших политику и процедуры безопасности организации. 
Там, где необходимо, эта ответственность должна сохраняться и в течение 
определенного срока после увольнения с работы. 
Пользователей необходимо обучать процедурам безопасности и 
правильному использованию средств обработки информации, чтобы",380
c_02720,Михнев,"Страница63 
минимизировать возможные риски. Кроме того, должен быть определен порядок 
информирования о нарушениях информационной безопасности, с которым 
необходимо ознакомить персонал. Аналогичная процедура должна  
задействоваться в случаях сбоев программного обеспечения. Подобные 
инциденты требуется регистрировать и проводить их анализ для выявления 
повторяющихся проблем. 
Следующий раздел стандарта посвящен вопросам физической защиты и 
защиты от воздействия окружаю щей среды. Указывается, что «средства 
обработки критичной или важной служебной информации необходимо 
размещать в зонах безопасности, обозначенных определенным периметром 
безопасности, обладающим соответствующими защитными барьерами и 
средствами контроля пр оникновения. Эти зоны должны быть физически 
защищены от неавторизованного доступа, повреждения и воздействия». Кроме",856
c_02721,Михнев,"защищены от неавторизованного доступа, повреждения и воздействия». Кроме 
организации контроля доступа в охраняемые зоны, должны быть определены 
порядок проведения в них работ и, при необходимости, процедуры организации 
доступа посетителей. Необходимо также обеспечивать безопасность 
оборудования (включая и то, что используется вне организации), чтобы 
уменьшить риск неавторизованного доступа к данным и защитить их от потери 
или повреждения. К этой же группе требован ий относится обеспечение защиты 
от сбоев электропитания и защиты кабельной сети. Также должен быть 
определен порядок технического обслуживания оборудования, учитывающий 
требования безопасности, и порядок безопасной утилизации или повторного 
использования о борудования. Например, списываемые носители данных, 
содержащие важную информацию, рекомендуется физически разрушать или",856
c_02722,Михнев,"содержащие важную информацию, рекомендуется физически разрушать или 
перезаписывать безопасным образом, а не использовать стан дартные функции 
удаления данных. 
С целью минимизации риска неавторизованного д оступа или повреждения 
бумажных документов, носителей данных и средств обработки информации 
рекомендуется внедрить политику «чистого стола» в отношении бумажных 
документов и сменных носителей данных, а также политику «чистого экрана» в 
отношении средств об работки информации. Оборудование, информацию или 
программное обеспечение можно выносить из помещений организации только 
на основании соответствующего разрешения. 
В разделе «Управление передачей данных и операционной деятельностью» 
требуется, чтобы были уст ановлены обязанности и процедуры, связанные с 
функционированием всех средств обработки информации. Например, должны",846
c_02723,Михнев,"Страница64 
контролироваться изменения конфигурации в средствах и системах обработки 
информации. Требуется реализовать принцип разграничения обязанносте й в 
отношении функций управления, выполнения определенных задач и областей. 
Рекомендуется провести разделение сред разработки, тестирования и 
промышленной эксплуатации программного обеспечения (ПО). Правила 
перевода ПО из статуса разрабатываемого в статус принятого к эксплуатации 
должны быть определены и документально оформлены. 
Дополнительные риски возникают при привлечении сторонних 
подрядчиков для управления средствами обработки информации. Такие риски 
должны быть идентифицированы заранее, а соответствую щие мероприятия по 
управлению информационной безопасностью согласованы с подрядчиком и 
включены в контракт. 
Для обеспечения необходимых мощностей по обработке и хранению",847
c_02724,Михнев,"включены в контракт. 
Для обеспечения необходимых мощностей по обработке и хранению 
информации необходим анализ текущих требований к производительности, а 
также прогноз б удущих. Эти прогнозы должны учитывать новые 
функциональные и системные требования, а также текущие и перспективные 
планы развития информационных технологий в организации. Требования и 
критерии для принятия новых систем должны быть четко определены, 
согласованы, документально оформлены и опробованы. 
Необходимо принимать меры предотвращения и обнаружения внедрения 
вредоносного программного обеспечения, такого как компьютерные вирусы, 
сетевые «черви», «троянские кони» и логические бомбы. Отмечается, что защита 
от вредоносного программного обеспечения должна основываться на понимании 
требований безопасности, соответствующих мерах контроля доступа к системам 
и надлежащем управлении изменениями.",881
c_02725,Михнев,"требований безопасности, соответствующих мерах контроля доступа к системам 
и надлежащем управлении изменениями. 
Должен быть определен порядок проведения вспомогательных операций, к 
которым относится резервное копирование программного обеспечения и 
данных, регистрация событий и ошибок и, где необходимо, мониторинг 
состояния аппаратных средств. Мероприятия по резервированию для каждой 
отдельной системы должны регулярно тестироваться дл я обеспечения 
уверенности в том, что они удовлетворяют требованиям планов по обеспечению 
непрерывности бизнеса. 
Для обеспечения безопасности информации в сетях и защиты 
поддерживающей инфраструктуры требуется внедрение средств контроля 
безопасности и защита подключенных сервисов от неавторизованного доступа. 
Особое внимание уделяется вопросам безопасности носителей информации",828
c_02726,Михнев,"Страница65 
различного типа: документов, компьютерных носителей информации (лент, 
дисков, кассет), данных ввода/вывода и системной документации о т 
повреждений. Рекомендуется установить порядок использования сменных 
носителей компьютерной информации (порядок контроля содержимого, 
хранения, уничтожения и т.д.). Как уже отмечалось выше, носители информации 
по окончании использования следует надежно и безопасно утилизировать. 
С целью обеспечения защиты информации от неавторизованного раскрытия 
или неправильного использования необходимо определить процедуры 
обработки и хранения информации. Эти процедуры должны быть разработаны с 
учетом категорирования ин формации и действовать в отношении документов, 
вычислительных систем, сетей, переносных компьютеров, мобильных средств 
связи, почты, речевой почты, речевой связи вообще, мультимедийных устройств,",865
c_02727,Михнев,"связи, почты, речевой почты, речевой связи вообще, мультимедийных устройств, 
использования факсов и любых других важных объектов, наприме р, бланков, 
чеков и счетов. Системная документация может содержать определенную 
важную информацию, поэтому тоже должна защищаться. 
Процесс обмена информацией и программным обеспечением между 
организациями должен быть под контролем и соответствовать действу ющему 
законодательству. В частности, должна обеспечиваться безопасность носителей 
информации при пересылке, определена политика использования электронной 
почты и электронных офисных систем. Следует уделять внимание защите 
целостности информации, опубликова нной электронным способом, например, 
информации на Web-сайте. Также необходим соответствующий 
формализованный процесс авторизации, прежде чем такая информация будет 
сделана общедоступной.",851
c_02728,Михнев,"формализованный процесс авторизации, прежде чем такая информация будет 
сделана общедоступной. 
Следующий раздел стандарта посвящен вопросам контроля доступа. В нем 
требуется, чтобы правила контроля доступа и права каждого пользователя или 
группы пользователей однозначно определялись политикой безопасности. 
Пользователи и поставщики услуг должны быть оповещены о необходимости 
выполнения данных требований. 
При использовании парольной аутентификации необходимо осуществлять 
контроль в отношении паролей пользователей. В частности, пользователи 
должны подписывать документ о необходимости соблюдения полной 
конфиденциальности паролей. Требуется обеспечить безопасность процес са 
получения пароля пользователем и, если это используется, управления 
пользователями своими паролями (принудительная смена пароля после первого 
входа в систему и т.д.).",857
